date,taiex_close,verdict,label,flow_score,stock_confirmed,warning_active,confidence,insufficient_data,forward_days,forward_return_pct,max_favorable_pct,max_adverse_pct,long_win,risk_off_win
2025-06-09,21790.29,REVERSAL_CONFIRMED,確認轉折,2,True,False,0,False,5,1.1914,3.1198,1.1914,True,False
2025-06-10,22242.14,REVERSAL_CONFIRMED,確認轉折,3,True,False,0,False,5,-0.1374,1.0249,-0.8643,False,True
2025-06-11,22470.1,REVERSAL_CONFIRMED,確認轉折,2,True,False,0,False,5,-0.5045,-0.5045,-1.87,False,True
2025-06-12,22287.82,NEUTRAL,中性／觀察,1,True,False,0,False,5,-1.2757,0.3092,-1.2757,False,True
2025-06-13,22072.95,NEUTRAL,中性／觀察,1,True,False,0,False,5,-0.1233,1.2856,-0.3146,False,True
2025-06-16,22049.9,NEUTRAL,中性／觀察,1,True,False,0,False,5,-1.4416,1.3915,-1.4416,False,True
2025-06-17,22211.59,BOUNCE_BREWING,醞釀反彈,2,False,False,0,False,5,-0.1028,0.6534,-2.1591,False,True
2025-06-18,22356.73,PANIC_CONTINUES,恐慌持續,0,False,False,0,False,5,0.3305,0.3305,-2.7943,True,False
2025-06-19,22003.5,PANIC_CONTINUES,恐慌持續,0,False,False,0,False,5,2.2216,2.2216,-1.2338,True,False
2025-06-20,22045.74,PANIC_CONTINUES,恐慌持續,0,False,False,0,False,5,2.4238,2.4238,-1.423,True,False
2025-06-23,21732.02,PANIC_CONTINUES,恐慌持續,0,False,False,0,False,5,2.4112,3.9024,2.1017,True,False
2025-06-24,22188.76,BOUNCE_BREWING,醞釀反彈,3,False,False,0,False,5,1.6448,1.7636,0.3031,True,False
2025-06-25,22430.61,REVERSAL_CONFIRMED,確認轉折,2,True,False,0,False,5,0.6559,0.6664,-0.7784,True,False
2025-06-26,22492.34,NEUTRAL,中性／觀察,0,True,False,0,False,5,0.9809,0.9809,-1.0507,True,False
2025-06-27,22580.08,NEUTRAL,中性／觀察,0,True,False,0,False,5,-0.1443,0.5885,-1.4352,False,True
2025-06-30,22256.02,REVERSAL_CONFIRMED,確認轉折,3,True,False,0,False,5,0.776,2.0532,0.776,True,False
2025-07-01,22553.72,REVERSAL_CONFIRMED,確認轉折,3,True,False,0,False,5,-0.8489,0.7061,-0.8489,False,True
2025-07-02,22577.74,REVERSAL_CONFIRMED,確認轉折,2,True,False,0,False,5,-0.2247,0.599,-0.9543,False,True
2025-07-03,22712.97,REVERSAL_CONFIRMED,確認轉折,2,True,False,0,False,5,-0.0868,-0.0868,-1.5441,False,True
2025-07-04,22547.5,NEUTRAL,中性／觀察,0,True,False,0,False,5,0.9027,0.9027,-0.8215,True,False
2025-07-07,22428.72,NEUTRAL,中性／觀察,1,True,False,0,False,5,0.8304,1.437,-0.2963,True,False
2025-07-08,22362.27,NEUTRAL,中性／觀察,1,True,False,0,False,5,2.1182,2.1182,0.7367,True,False
2025-07-09,22527.01,NEUTRAL,中性／觀察,1,True,False,0,False,5,2.2901,2.2901,0.3905,True,False
2025-07-10,22693.25,BOUNCE_BREWING,醞釀反彈,2,False,False,0,False,5,1.8509,1.8509,-0.3449,True,False
2025-07-11,22751.03,REVERSAL_CONFIRMED,確認轉折,2,True,False,0,False,5,2.7783,2.7783,-0.598,True,False
2025-07-14,22614.97,NEUTRAL,中性／觀察,1,True,False,0,False,5,3.2084,3.3967,0.9771,True,False
2025-07-15,22835.94,REVERSAL_CONFIRMED,確認轉折,2,True,False,0,False,5,0.6655,2.3962,0.6655,True,False
2025-07-16,23042.9,NEUTRAL,中性／觀察,1,True,False,0,False,5,1.1968,1.4765,-0.2386,True,False
2025-07-17,23113.28,NEUTRAL,中性／觀察,0,True,False,0,False,5,1.1268,1.1675,-0.5424,True,False
2025-07-18,23383.13,NEUTRAL,中性／觀察,1,True,False,0,False,5,-0.0802,-0.0402,-1.6902,False,True
2025-07-21,23340.56,NEUTRAL,中性／觀察,1,True,False,0,False,5,0.3103,0.3103,-1.5108,True,False
2025-07-22,22987.92,NEUTRAL,中性／觀察,0,True,False,0,False,5,0.9292,1.8491,0.9292,True,False
2025-07-23,23318.67,NEUTRAL,中性／觀察,0,True,False,0,False,5,0.6135,0.6135,-0.5024,True,False
2025-07-24,23373.73,REVERSAL_CONFIRMED,確認轉折,2,True,False,0,False,5,0.7221,0.7221,-0.7368,True,False
2025-07-25,23364.38,NEUTRAL,中性／觀察,1,True,False,0,False,5,0.2996,0.7624,-0.697,True,False
2025-07-28,23412.98,NEUTRAL,中性／觀察,0,True,False,0,False,5,-0.1454,0.5533,-0.9032,False,True
2025-07-29,23201.52,NEUTRAL,中性／觀察,0,True,False,0,False,5,1.9786,1.9786,0.7647,True,False
2025-07-30,23461.72,NEUTRAL,中性／觀察,1,True,False,0,False,5,-0.0612,0.8476,-0.3528,False,True
2025-07-31,23542.52,REVERSAL_CONFIRMED,確認轉折,2,True,False,0,False,5,1.9592,1.9592,-0.6948,True,False
2025-08-01,23434.38,NEUTRAL,中性／觀察,0,True,False,0,False,5,2.5044,2.5044,-0.2366,True,False
2025-08-04,23378.94,NEUTRAL,中性／觀察,1,True,False,0,False,5,3.2361,3.2361,0.2927,True,False
2025-08-05,23660.59,NEUTRAL,中性／觀察,1,True,False,0,False,5,2.1038,2.1038,-0.9012,True,False
2025-08-06,23447.36,NEUTRAL,中性／觀察,1,True,False,0,False,5,3.935,3.935,2.373,True,False
2025-08-07,24003.77,REVERSAL_CONFIRMED,確認轉折,2,True,False,0,False,5,0.9762,1.5258,0.0729,True,False
2025-08-08,24021.26,REVERSAL_CONFIRMED,確認轉折,2,True,False,0,False,5,1.3039,1.4519,0.4756,True,False
2025-08-11,24135.5,REVERSAL_CONFIRMED,確認轉折,2,True,False,0,False,5,1.4378,1.4378,0.0947,True,False
2025-08-12,24158.36,REVERSAL_CONFIRMED,確認轉折,2,True,False,0,False,5,0.8078,1.3418,0.3301,True,False
2025-08-13,24370.02,REVERSAL_CONFIRMED,確認轉折,2,True,False,0,False,5,-3.0553,0.4616,-3.0553,False,True
2025-08-14,24238.1,NEUTRAL,中性／觀察,1,False,False,0,False,5,-1.1386,1.0084,-2.5277,False,True
2025-08-15,24334.48,NEUTRAL,中性／觀察,1,True,False,0,False,5,-2.3424,0.6084,-2.9137,False,True
2025-08-18,24482.52,REVERSAL_CONFIRMED,確認轉折,2,True,False,0,False,5,-0.8379,-0.527,-3.5008,False,True
2025-08-19,24353.5,NEUTRAL,中性／觀察,0,True,False,0,False,5,-0.1987,-0.1987,-2.9895,False,True
2025-08-20,23625.44,PANIC_CONTINUES,恐慌持續,0,False,True,0,False,5,3.786,3.786,0.5885,True,False
2025-08-21,23962.13,PANIC_CONTINUES,恐慌持續,0,False,False,0,False,5,1.1448,2.3277,-0.8249,True,False
2025-08-22,23764.47,PANIC_CONTINUES,恐慌持續,0,False,False,0,False,5,1.972,3.1788,1.972,True,False
2025-08-25,24277.38,BOUNCE_BREWING,醞釀反彈,2,False,False,0,False,5,-0.8471,0.999,-0.8471,False,True
2025-08-26,24305.1,NEUTRAL,中性／觀察,1,False,False,0,False,5,-1.1863,0.8838,-1.1863,False,True
2025-08-27,24519.9,REVERSAL_CONFIRMED,確認轉折,2,True,False,0,False,5,-1.7113,-1.156,-2.0519,False,True
2025-08-28,24236.45,PANIC_CONTINUES,恐慌持續,0,False,False,0,False,5,-0.2335,-0.0138,-0.9064,False,True
2025-08-29,24233.1,PANIC_CONTINUES,恐慌持續,0,False,False,0,False,5,1.079,1.079,-0.8927,True,False
2025-09-01,24071.73,PANIC_CONTINUES,恐慌持續,0,False,False,0,False,5,1.976,1.976,-0.2283,True,False
2025-09-02,24016.78,NEUTRAL,中性／觀察,1,False,False,0,False,5,3.4909,3.4909,0.3478,True,False
2025-09-03,24100.3,PANIC_CONTINUES,恐慌持續,0,False,False,0,False,5,4.5323,4.5323,0.3301,True,False
2025-09-04,24179.85,NEUTRAL,中性／觀察,1,True,False,0,False,5,4.284,4.284,1.3016,True,False
2025-09-05,24494.58,NEUTRAL,中性／觀察,1,True,False,0,False,5,4.0011,4.0011,0.2156,True,False
2025-09-08,24547.38,REVERSAL_CONFIRMED,確認轉折,2,True,False,0,False,5,3.2988,3.7774,1.2539,True,False
2025-09-09,24855.18,REVERSAL_CONFIRMED,確認轉折,2,True,False,0,False,5,3.1159,3.1159,1.3575,True,False
2025-09-10,25192.59,REVERSAL_CONFIRMED,確認轉折,2,True,False,0,False,5,0.9751,1.7348,0.0918,True,False
2025-09-11,25215.71,NEUTRAL,中性／觀察,0,True,False,0,False,5,2.1957,2.1957,0.561,True,False
2025-09-12,25474.64,NEUTRAL,中性／觀察,0,True,False,0,False,5,0.4072,1.1569,-0.4612,True,False
2025-09-15,25357.16,NEUTRAL,中性／觀察,1,True,False,0,False,5,2.0643,2.0643,0.3198,True,False
2025-09-16,25629.64,NEUTRAL,中性／觀察,1,True,False,0,False,5,2.4102,2.4102,-0.7468,True,False
2025-09-17,25438.25,NEUTRAL,中性／觀察,1,True,True,0,False,5,2.9817,3.1807,0.5508,True,False
2025-09-18,25769.36,NEUTRAL,中性／觀察,1,True,False,0,False,5,0.9876,1.855,-0.7412,True,False
2025-09-19,25578.37,REVERSAL_CONFIRMED,確認轉折,2,True,False,0,False,5,0.0076,2.6155,0.0076,True,False
2025-09-22,25880.6,BOUNCE_BREWING,醞釀反彈,2,False,False,0,False,5,-0.2321,1.4172,-1.1603,False,True
2025-09-23,26247.37,REVERSAL_CONFIRMED,確認轉折,4,True,False,0,False,5,-1.0076,-0.1929,-2.5414,False,True
2025-09-24,26196.73,NEUTRAL,中性／觀察,1,False,False,0,False,5,0.6934,0.6934,-2.353,True,False
2025-09-25,26023.85,NEUTRAL,中性／觀察,1,False,False,0,False,5,2.8328,2.8328,-1.7043,True,False
2025-09-26,25580.32,PANIC_CONTINUES,恐慌持續,0,False,True,0,False,5,6.3785,6.3785,0.9391,True,False
2025-09-30,25820.54,NEUTRAL,中性／觀察,1,False,False,0,False,5,4.8145,5.3888,0.6288,True,False
2025-10-01,25982.91,BOUNCE_BREWING,醞釀反彈,3,False,False,0,False,5,5.0765,5.0765,1.5221,True,False
2025-10-02,26378.39,REVERSAL_CONFIRMED,確認轉折,3,True,False,0,False,5,2.0662,3.5011,1.4507,True,False
2025-10-03,26761.06,REVERSAL_CONFIRMED,確認轉折,3,True,False,0,False,5,0.1199,2.0211,0.1199,True,False
2025-10-07,27211.95,REVERSAL_CONFIRMED,確認轉折,3,True,False,0,False,5,0.2343,0.3306,-1.539,True,False
2025-10-08,27063.68,BOUNCE_BREWING,醞釀反彈,2,False,False,0,False,5,2.1586,2.1586,-0.9996,True,False
2025-10-09,27301.92,NEUTRAL,中性／觀察,1,False,False,0,False,5,0.0016,1.2671,-1.8635,True,False
2025-10-13,26923.42,PANIC_CONTINUES,恐慌持續,0,False,True,0,False,5,2.8422,2.8422,-0.4839,True,False
2025-10-14,26793.15,PANIC_CONTINUES,恐慌持續,0,False,False,0,False,5,3.5802,3.5802,1.8011,True,False
2025-10-15,27275.71,PANIC_CONTINUES,恐慌持續,0,False,False,0,False,5,1.3683,1.7477,0.0977,True,False
2025-10-16,27647.87,BOUNCE_BREWING,醞釀反彈,2,False,False,0,False,5,-0.4182,0.3781,-1.2496,False,True
2025-10-17,27302.37,PANIC_CONTINUES,恐慌持續,0,False,True,0,False,5,2.5319,2.5319,0.842,True,False
2025-10-20,27688.63,NEUTRAL,中性／觀察,1,True,False,0,False,5,0.9407,1.1015,-0.5647,True,False
2025-10-21,27752.41,REVERSAL_CONFIRMED,確認轉折,3,True,False,0,False,5,1.9542,1.9542,-0.7933,True,False
2025-10-22,27648.91,PANIC_CONTINUES,恐慌持續,0,False,False,0,False,5,2.3097,2.3358,-0.4219,True,False
2025-10-23,27532.26,PANIC_CONTINUES,恐慌持續,0,False,False,0,False,5,2.5464,2.7694,1.514,True,False
2025-10-27,27993.63,BOUNCE_BREWING,醞釀反彈,3,False,False,0,False,5,1.218,1.218,-0.159,True,False
2025-10-28,27949.11,BOUNCE_BREWING,醞釀反彈,2,False,False,0,False,5,0.5991,1.3792,0.5991,True,False
2025-10-29,28294.74,BOUNCE_BREWING,醞釀反彈,3,False,False,0,False,5,-2.0417,0.1408,-2.0417,False,True
2025-10-30,28287.53,BOUNCE_BREWING,醞釀反彈,2,False,False,0,False,5,-1.3719,0.1664,-2.0167,False,True
2025-10-31,28233.35,PANIC_CONTINUES,恐慌持續,0,False,False,0,False,5,-2.0612,0.3586,-2.0612,False,True
2025-11-03,28334.59,NEUTRAL,中性／觀察,1,False,False,0,False,5,-1.6414,-0.7695,-2.4111,False,True
2025-11-04,28116.56,PANIC_CONTINUES,恐慌持續,0,False,False,0,False,5,-1.1794,-0.7722,-1.6544,False,True
2025-11-05,27717.06,PANIC_CONTINUES,恐慌持續,0,False,True,0,False,5,0.8299,0.8299,-0.2369,True,False
2025-11-06,27899.45,BOUNCE_BREWING,醞釀反彈,2,False,False,0,False,5,0.0147,0.1708,-0.889,True,False
2025-11-07,27651.41,PANIC_CONTINUES,恐慌持續,0,False,False,0,False,5,-0.9183,1.0693,-0.9183,False,True
2025-11-10,27869.51,BOUNCE_BREWING,醞釀反彈,2,False,False,0,False,5,-1.5149,0.2784,-1.6936,False,True
2025-11-11,27784.95,NEUTRAL,中性／觀察,1,False,False,0,False,5,-3.7028,0.5836,-3.7028,False,True
2025-11-12,27947.09,NEUTRAL,中性／觀察,1,False,False,0,False,5,-4.8913,-0.1558,-4.8913,False,True
2025-11-13,27903.56,BOUNCE_BREWING,醞釀反彈,2,False,False,0,False,5,-1.7102,-1.6351,-4.7429,False,True
2025-11-14,27397.5,PANIC_CONTINUES,恐慌持續,0,False,True,0,False,5,-3.5133,0.1818,-3.5133,False,True
2025-11-17,27447.31,BOUNCE_BREWING,醞釀反彈,2,False,False,0,False,5,-3.4359,-0.0763,-3.6884,False,True
2025-11-18,26756.12,PANIC_CONTINUES,恐慌持續,0,False,True,0,False,5,0.5832,2.505,-1.2004,True,False
2025-11-19,26580.12,PANIC_CONTINUES,恐慌持續,0,False,False,0,False,5,3.1205,3.1837,-0.5462,True,False
2025-11-20,27426.36,BOUNCE_BREWING,醞釀反彈,4,False,False,0,False,5,0.4673,0.4673,-3.6148,True,False
2025-11-21,26434.94,PANIC_CONTINUES,恐慌持續,0,False,True,0,False,5,4.5074,4.5074,0.2622,True,False
2025-11-24,26504.24,PANIC_CONTINUES,恐慌持續,0,False,False,0,False,5,3.1629,4.2342,1.5391,True,False
2025-11-25,26912.17,BOUNCE_BREWING,醞釀反彈,4,False,False,0,False,5,2.4231,2.6542,1.5991,True,False
2025-11-26,27409.54,BOUNCE_BREWING,醞釀反彈,3,False,False,0,False,5,1.3991,1.3991,-0.2445,True,False
2025-11-27,27554.53,BOUNCE_BREWING,醞釀反彈,3,False,False,0,False,5,0.8753,0.8753,-0.7694,True,False
2025-11-28,27626.48,REVERSAL_CONFIRMED,確認轉折,3,True,False,0,False,5,1.2829,1.2829,-1.0278,True,False
2025-12-01,27342.53,NEUTRAL,中性／觀察,0,True,False,0,False,5,3.5156,3.5156,0.811,True,False
2025-12-02,27564.27,NEUTRAL,中性／觀察,1,True,False,0,False,5,2.2432,2.6829,0.83,True,False
2025-12-03,27793.04,REVERSAL_CONFIRMED,確認轉折,3,True,False,0,False,5,2.1865,2.1865,0.0096,True,False
2025-12-04,27795.71,REVERSAL_CONFIRMED,確認轉折,2,True,False,0,False,5,0.824,2.1767,0.6662,True,False
2025-12-05,27980.89,REVERSAL_CONFIRMED,確認轉折,2,True,False,0,False,5,0.776,1.5005,0.1567,True,False
2025-12-08,28303.78,REVERSAL_CONFIRMED,確認轉折,2,True,False,0,False,5,-1.5434,0.3425,-1.5434,False,True
2025-12-09,28182.6,NEUTRAL,中性／觀察,1,True,False,0,False,5,-2.292,0.774,-2.292,False,True
2025-12-10,28400.73,NEUTRAL,中性／觀察,1,True,False,0,False,5,-3.0829,-0.7137,-3.0829,False,True
2025-12-11,28024.75,NEUTRAL,中性／觀察,0,True,False,0,False,5,-1.9847,0.6183,-1.9847,False,True
2025-12-12,28198.02,NEUTRAL,中性／觀察,1,True,False,0,False,5,-1.7791,-1.1741,-2.587,False,True
2025-12-15,27866.94,PANIC_CONTINUES,恐慌持續,0,False,True,0,False,5,1.0145,1.0145,-1.4297,True,False
2025-12-16,27536.66,PANIC_CONTINUES,恐慌持續,0,False,True,0,False,5,2.8101,2.8101,-0.2474,True,False
2025-12-17,27525.17,PANIC_CONTINUES,恐慌持續,0,False,False,0,False,5,3.0765,3.0765,-0.2058,True,False
2025-12-18,27468.53,PANIC_CONTINUES,恐慌持續,0,False,False,0,False,5,3.959,3.959,0.8294,True,False
2025-12-19,27696.35,BOUNCE_BREWING,醞釀反彈,3,False,False,0,False,5,4.0241,4.0241,1.6366,True,False
2025-12-22,28149.64,BOUNCE_BREWING,醞釀反彈,3,False,False,0,False,5,1.9805,2.3491,0.5713,True,False
2025-12-23,28310.47,REVERSAL_CONFIRMED,確認轉折,3,True,False,0,False,5,2.307,2.307,0.2173,True,False
2025-12-24,28371.98,REVERSAL_CONFIRMED,確認轉折,2,True,False,0,False,4,2.0852,2.0852,0.6487,True,False
2025-12-26,28556.02,REVERSAL_CONFIRMED,確認轉折,2,True,False,0,False,3,1.4273,1.4273,0.5292,True,False
2025-12-29,28810.89,REVERSAL_CONFIRMED,確認轉折,2,True,False,0,False,2,0.53,0.53,-0.3601,True,False
2025-12-30,28707.13,NEUTRAL,中性／觀察,0,True,False,0,False,1,0.8934,0.8934,0.8934,True,False
2025-12-31,28963.6,NEUTRAL,中性／觀察,1,True,False,0,False,0,,,,,
2026-01-02,,REVERSAL_CONFIRMED,確認轉折,3,True,False,0,False,0,,,,,
2026-01-05,,BOUNCE_BREWING,醞釀反彈,2,False,False,0,False,0,,,,,
2026-01-06,,BOUNCE_BREWING,醞釀反彈,3,False,False,0,False,0,,,,,
